name,desc,price,currency,date,locality,suburb,url
Rento bonito departamento,"Hermoso departamenton con mucha luz natural y ventilación, ideal para matrimonio de recien casados o que viene su primer bebé con muy buena ubicación entre de Calzada de los Misterios y Eje Central, entre Manuel González y Circuito Interior, con dos recamaras con closet cada una, sala de buen tamaño y un closet más en sala, comedor, baño forrado con asulejos, cocina con gas natural y cocineta integral, zona de lavado y jaula de tendedero. Atención Ing. Páez al 5535502539 o al 57829284",9000,MXN,2019-11-09 12:40:37,Cuauhtémoc,Ex-Hipódromo de Peralvillo,https://www.segundamano.mx/anuncios/ciudad-de-mexico/cuauhtemoc/renta-inmuebles/rento-bonito-departamento-930388082
Renta de Oficinas,"Se rentan 2 oficinas de lujo amuebladas de 70 y 115 m2 Colonia Doctores $ $ 7,500.00 y $ 12,500.00 Whatsapp 55 4996 1443",7500,MXN,2019-11-09 11:26:20,Cuauhtémoc,Doctores,https://www.segundamano.mx/anuncios/ciudad-de-mexico/cuauhtemoc/renta-inmuebles/renta-de-oficinas-930251731
"Metro chabacano, loft para una persona","Loft amueblado para una persona, cerca del metro chabacano ( líneas 2, 8 y 9), bonito, acogedor, nuevecito, cómodo y funcional, cuenta con una recámara con cama individual, ropero, mesa de trabajo, sillas de madera, televisor, cocina equipada con cocina integral, refrigerador, horno de microondas, baño, área de lavado con lavadero; cisterna, tinaco, bomba para agua, gas estacionario; incluye agua y energía eléctrica. Requisitos: solvencia económica, una persona, sin mascotas, sin estacionamiento para automóvil, contrato, trato directo. Informes por llamada de voz",6500,MXN,2019-11-09 10:35:47,Cuauhtémoc,Vista Alegre,https://www.segundamano.mx/anuncios/ciudad-de-mexico/cuauhtemoc/renta-inmuebles/metro-chabacano-loft-para-una-persona-928013174
"Lucas Alaman, Obrera","En Homie no te pedimos aval, te respaldamos y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios que tienes como inquilino al rentar con nosotros: * Pago con tarjeta de crédito, débito, transferencia o efectivo. * Depósito de garantía a meses sin intereses. * Asistencia e intermediación con tu casero. * Puntos club premier de aeromexico. * Puntos Mastercard para premios exclusivos. * Proceso sin burocracia, renta en cuestión de horas y sin tanto papeleo. * Descuentos exclusivos con nuestros partners como Gaia Design. Departamento de 61.0 metros cuadrados cuenta con: - 2 habitaciones. - 2.0 baños. - 1 lugar de estacionamiento. Características: - Estación de lavado - Cocina integral - Acceso universal Amenidades: - Gimnasio - Seguridad - Elevador - Salón de fiestas - Asador - Cisterna Antigüedad: Por estrenar. Agenda tu cita aquí http://bit.ly/2ZT8g8p ¡Enamórate de tu vida en este departamento! # Homie Id: 5d140d1d4d35bf6770785204-15235 Colonia: Obrera",11500,MXN,2019-11-09 10:23:21,Cuauhtémoc,Obrera,https://www.segundamano.mx/anuncios/ciudad-de-mexico/cuauhtemoc/renta-inmuebles/lucas-alaman-obrera-928556157
RENTA DEPARTAMENTO NUEVO VALLE GOMEZ,"Departamento Nuevo, excelente ubicación e iluminación, 2 recámaras, 1 baño, Sala, Comedor, cocina y area de lavado, Estufa, Refrigerador, edificio tranquilo, cerca de centros comerciales, calle tranquila y con excelentes vías de comunicación, cerca metro Valle Gomez, Avenida Misterios. Visítelo!! Colonia: Valle Gómez",6500,MXN,2019-11-09 10:00:00,Cuauhtémoc,Valle Gómez,https://www.segundamano.mx/anuncios/ciudad-de-mexico/cuauhtemoc/renta-inmuebles/renta-departamento-nuevo-valle-gomez-930394643
SE RENTA DEPARTAMENTO,Departamento Nuevo interior de 48 mts cuadrados. Ubicado en tercer nivel Sala Comedor Cocina 2 Recamaras 1 Baño completo Área de lavado integrada Gas natural 1 lugar de estacionamiento asignado Cisterna Vigilancia privada Colonia: Esperanza,7500,MXN,2019-11-09 09:35:17,Cuauhtémoc,,https://www.segundamano.mx/anuncios/ciudad-de-mexico/cuauhtemoc/renta-inmuebles/se-renta-departamento-930284966
Hermoso departamento lago chapala 26,"DEPARTAMENTO IMPECABLE en Anahuac, a unas calles de los metros Normal y Colegio Militar. En condominio reconocido en la zona por sus amenidades. Alberca, gimnasio, kid's club, áreas verdes, salones de fiestas, biblioteca, sala de juego, sala de cine, sala de estudio, salas para yoga, dos pisos de estacionanientos, contenedores de basura, elevadores con huella, estricta vigilancia. Estacionamiento para camioneta al lado del elevador.Requisitos sencillos. Ocupación inmediata",11500,MXN,2019-11-10 20:49:53,Miguel Hidalgo,Anahuac I Sección,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/hermoso-departamento-lago-chapala-26-930213663
Rento habitación amueblada Puerta Toreo,"Rento habitación amueblada, incluye todos los servicios, cuenta con gym, salon de eventos, sky roof, cerca de plaza toreo, se requiere un mes de renta y mes de deposito. 5537338753",5600,MXN,2019-11-10 20:37:24,Miguel Hidalgo,Argentina Poniente,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/rento-habitacion-amueblada-puerta-toreo-930400287
Hermoso Departamento a 10 Mins de Polanco,"Villanueva García Tiene disponible en renta, Hermoso departamento en cuarto piso sin elevador, tiene dos habitaciones sin closet, una con balcón, un baño completo, área de sala comedor, área de cocina y lavado, tiene un cajón de estacionamiento para auto chico (No caben camionetas). Ubicado sobre avenida principal y de muy fácil acceso, a 10 minutos de polanco y 10 minuts de circuito. RESTRICCIONES: No se aceptan mascotas. No se aceptan niños. No se aceptan Roomies o estudiantes (Rotación de inquilinos) REQUISITOS: * Ingresos 27,000 Mensuales Comprobables a través de recibos de nómina, estados de cuenta o facturas. * Un mes de renta como depósito en garantía * Primer mes de renta corriente * Póliza Jurídica Anual (Renovable año tras año) costo actual $3,200 CITAS: Indispensable enviar identificación oficial vigente con fotografía Horario de atención: de Lunes a Viernes de 09.00am a 07.00pm y Sabados y Domingos de 9.00am a 3.00 pm. EasyBroker ID: EB-DS1180 Colonia: Popotla",9000,MXN,2019-11-10 19:13:41,Miguel Hidalgo,Popotla,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/hermoso-departamento-a-10-mins-de-polanco-929551677
Renta departamento en excelente conservacion,"departamento en renta excelente ubicación en col. torre blanca, alcaldía miguel hidalgo cuenta con 2 recamaras, sala comedor, baño completo, cocina, area de lavado a una cuadra de mexico tacuba y a tres de calzada legaria a 5 minutos de metro tacuba y a 5 minutos de metro panteones",8500,MXN,2019-11-10 17:26:37,Miguel Hidalgo,Ampliación Torre Blanca,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/renta-departamento-en-excelente-conservacion-930312009
Depto en Carrillo puerto,"Lindo depto cuenta con 3 recamaras con closet, 2 baños completos con cancel, cocina integral, cuarto de lavado, un lugar de estacionamiento fijo 3er piso tiene elevador, puerta eléctrica, vigilancia en el precio ya incluye mantenimiento",10000,MXN,2019-11-10 16:11:38,Miguel Hidalgo,Daniel Garza,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/depto-en-carrillo-puerto-930210694
Mini departamento semiamueblado 52 M2,"PREVIA CITA, FAVOR DE MANDAR Whats UNA O DOS PERSONAS, NO NIÑOS, NO MASCOTAS, PERSONAS RESPONSABLES, NO CONFLICTIVA Y SOLVENTES - No fiesteras- (comprobante de Ingresos, cartas de recomendación familiar, de su antiguo arrendador y aval) *ESTANCIA MINIMA 6 MESES (1 RENTA Y UN DEPOSITO) *ESTANCIA UN AÑO ( UN MES Y UN DEPOSITO) Se renta centrico sencillo pequeño departamento, a una cuadra del metro colegio militar, ZONA ""comercial y popular"" Edificio Antiguo-línea azul- de 4 piezas, sencillos muebles, cuenta con cocina, fregadero, refrigerador etc, no cuenta con estacionamiento, incluye agua, se encuentra en primer piso, cerca del metro, bodega Aurrera y bancomer",6000,MXN,2019-11-10 13:45:19,Miguel Hidalgo,Anahuac I Sección,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/mini-departamento-semiamueblado-52-m2-930387020
Espacios personalizados de trabajo,"Renta de espacios de trabajo personalizados donde lo necesite. * Use y pague el espacio que necesita * Mobiliario, diseño y decoración a su medda * Acceso a business lounges en todo el mundo * Personal de recepción y manejo de correspondencia incluidos * Asistencia disponible para tareas administrativas, (enviar correspondencia o fotocopias) * Conexión segura a Internet, WIFI, teléfono y auriculares de alta calidad * Muebles de oficina modernos * Cocina comunicataria * Recepcionista * Todos los servicios incluidos Tenemos espacios en: CDMX: - Samara (Santa Fe) - Cygni (Santa Fe) - Arcos Bosques Pantalón A - Torre Esmeralda II (Lomas de Chapultepec) - SPACES Prado Sur - Terret - Aristóteles (Polanco) - Masaryk 111 (Polanco) - SPACES Arquímedes (Polanco) - Campos Elíseos (Polanco) - Masaryk 29 (Polanco) - Torre Polanco (Edificio Samsung en Anzures) - Leibnitz (Anzures) - Ejército Nacional (Anzures) - Reforma NYL - Insurgentes Sur Nápoles - Insurgentes Sur Col. del Valle - Insurgentes Sur Siglum (Col. La Florida frente a Plaza Inn) - Fuente Bella (Pedregal) MONTERREY: - Dataflux - Oficinas en el Parque GUADALAJARA - Periférico Sur - Puerta de Hierro - Country Club PUEBLA - Triángulo de las Ánimas CANCÚN - Blvd Kukulcán QUERÉTARO - Constituyentes Que no te lo ganen ¡Hazlo tuyo! Gerente Comercial Directo, Hugo Morales, llama o manda whatsap: 044-55-14-81-71-57; Oficina: 86-62-34-17",7000,MXN,2019-11-10 12:35:04,Miguel Hidalgo,Anzures,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/espacios-personalizados-de-trabajo-930145699
Departamento Marina Nacional - Anahuac,"Llame 55 48296731. No escriba mensaje, llame. Nadie ve los mensajes. Depto 60m, cerca CFE, Galerias, Pemex, Telmex. Esquina Marina Nacional y Laguna Terminos. 1 cajon de estacionamiento. Se encuentra en un primer piso. Se requiere de referencias laborales y fiador. Se firma contrato. No mascotas. Dos recamaras, 2 banios",9999,MXN,2019-11-10 11:36:54,Miguel Hidalgo,Anahuac I Sección,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/departamento-marina-nacional-anahuac-929833827
Rento Departamento Col. Anahuac OPORTUNIDAD,"Rento departamento moderno de 75m2 en Colonia Anáhuac, a tan solo a 5 cuadras de la Torre Pemex, a 5 min de Polanco 2 recámaras c/u con closet, 2 baños completos, cocina integral equipada, un cajón de estacionamiento. Muy iluminado y calientito. Espacio para lavadora y jaula de tendido en la azotea. Renta $10 800 mensuales Requisitos para rentar: demostrar ingresos, fiador con bien raíz en Ciudad de México. Como llegar: Si viene Ud. por Marina Nacional (dirección Mariano Escobedo hacia Circuito Interior) dar vuelta a la izquierda en el letrero que indica Lago Zirahuen y Laguna de Términos. Recorrer tres cuadras por Laguna de Términos hasta Lago Quitzeo (hay un Oxxo justo en la esquina) y dar vuelta a la izquierda. Recorrer dos cuadras a la derecha se encuentra 2ª Cerrada de Lago Zirahuen. Comunicáte al 5525015232",10800,MXN,2019-11-10 11:06:56,Miguel Hidalgo,Anahuac II Sección,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/rento-departamento-col-anahuac-oportunidad-930395326
"Departamento Lago Chalco,  3er. nivel, exterior,","Departamento 3er. nivel, exterior, en conjunto a 4 cuadras de metro Colegio Militar, con estacionamiento independiente ( # 27), y no lejos de Polanco, Torre Pemex y Circuito Interior. NO mascotas Mtto incluido Póliza $ 3,132.00 Colonia: Anáhuac I Secc.",8500,MXN,2019-11-10 10:27:12,Miguel Hidalgo,,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/departamento-lago-chalco-3er-nivel-exterior-930011691
Habitación sola,"Info al 5580373298 Baño compartido con 3 personas. En segundo piso, a pocos pasos de transporte público a 15 minutos a pie del Ángel de la Independencia, a 15 minutos a pie de Calz Mariano Escobedo. Metrobús cerca y Metro. $7,300 al mes, incluye. Recámara Toillete Agua pura Internet Agua potable Agua Caliente Energía eléctrica Gas Poder utilizar áreas comunes, cocina, estufa, refrigerador, horno tostador, microondas, sala, comedor, batería de cocina, platos, cubiertos. NO SE PERMITE FUMAR No licor No mascotas. No se aceptan 2 personas durmiendo en habitación. Imprescindible: honradez, buena educación, compañerismo. Se permiten visitas en horas del día. Leer y cumplir reglas de casa. Limpieza común de baños, sala/comedor y cocina. Necesario ponernos de acuerdo para realizarla. La habitación no incluye lavadora",7301,MXN,2019-11-10 07:29:51,Miguel Hidalgo,Anzures,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/habitacion-sola-930393974
Hapitaciòn privada en departamento,"Renta Habitación privada en departamento. $7,300 INFORMACIÓN al 5580373298 Baño compartido con 3 personas. En segundo piso, a pocos pasos de transporte público a 15 minutos a pie del Ángel de la Independencia, a 15 minutos a pie de Calz Mariano Escobedo. Metrobús cerca y Metro. Tiendas de conveniencia, mercado y supermercado cercanía. $7,300 al mes, incluye. Recámara Toillete Agua pura Internet Agua potable Agua Caliente Energía eléctrica Gas Poder utilizar áreas comunes, cocina, estufa, refrigerador, horno tostador, microondas, sala, comedor, batería de cocina, platos, cubiertos. NO SE PERMITE FUMAR No licor No mascotas. No se aceptan 2 personas durmiendo en habitación. Imprescindible: honradez, buena educación, compañerismo. Se permiten visitas en horas del día. Leer y cumplir reglas de casa. Limpieza común de baños, sala/comedor y cocina. Necesario ponernos de acuerdo para realizarla. La habitación no incluye lavadora",7300,MXN,2019-11-10 07:17:04,Miguel Hidalgo,Anzures,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/hapitacion-privada-en-departamento-930393949
Hermoso depto seminuevo a pocos minutos de Polanco,"Gran Ubicación, sobre la Av. Mariano Escobedo casi esquina con Marina Nacional, a 5 minutos de Polanco, Excelente opción para parejas jóvenes sin hijos ni mascotas, personas solas ó ejecutivos que trabajen por la zona y quieran evitar el intenso tráfico en días hábiles. Centros Comerciales a los que se llega caminando, excelentes vías de acceso, prestigiados gimnasios a tan solo unos pocos pasos, farmacias, bancos e incluso un supermercado muy bien surtido a 30 metros. Cuenta con 1 cajón de estacionamiento en la entrada (posibilidad para otro más en renta de $800 con un vecino), circuito cerrado de televisión las 24 hs., elevador, excelente y muy confiable vigilancia privada. Magnífico estado de conservación y cuidado tanto del departamento como de las áreas comunes. Conózcalo, no se arrepentirá, generalmente saliendo el anuncio se renta muy rápido",8500,MXN,2019-11-10 02:10:19,Miguel Hidalgo,Los Manzanos,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/hermoso-depto-seminuevo-a-pocos-minutos-de-polanco-930393738
Se renta departamento a 5 minutos de polanco,"se renta centrico departamento a 5 minutos de polanco, plaza carso y plaza antara el departamento se encuentra en una casa particular cuenta con 2 recamaras, un baño completo sala comedor muy amplios y cocina equipada y area de lavado hablar o mandar whatsap 55 23 96 16 79 el departamento esta ubicado en calle Zumpango # 137, cerca de avenidas principales y centros comerciales de Moliere y muy cerca de metro san Joaquin ideal para personas que trabajan por la zona",7900,MXN,2019-11-09 23:16:05,Miguel Hidalgo,5 de Mayo,https://www.segundamano.mx/anuncios/ciudad-de-mexico/miguel-hidalgo/renta-inmuebles/se-renta-departamento-a-5-minutos-de-polanco-929225011
